time,command_1,command_2,command_3,command_4,response_1,response_2,response_3,response_4
90.8275249004364,0,-4,0,0,0.872367501133142,0.439965528167097,-0.017688415,-9.81031146651823e-05
90.8475117683411,0,-4,0,0,0.878489790636676,0.443458457968,-0.0177120359999998,-9.81031146651823e-05
90.8674349784851,0,-4,0,0,0.884959239462141,0.447678417862013,-0.017649719,-9.81031146651823e-05
90.8875148296356,0,-4,0,0,0.891186273510366,0.451800570232118,-0.017698486,-9.81031146651823e-05
90.9080588817596,0,-4,0,0,0.89742090368919,0.455650560108897,-0.017665893,-0.000279059932692949
90.9283578395844,0,-4,0,0,0.903742481933048,0.460207496790279,-0.0176762079999999,-0.000526693309238713
90.9481978416443,0,-4,0,0,0.910015369871821,0.464312173005532,-0.017760193,-0.000416311449552786
90.9681298732758,0,-4,0,0,0.916152612975772,0.468120271016292,-0.0178358149999999,-0.000361546002106916
90.9883298873901,0,-4,0,0,0.922332226639878,0.472594529337988,-0.0177708739999999,-0.000361546002106916
91.0080609321594,0,-4,0,0,0.928722562890596,0.47677865816185,-0.0177971189999999,-0.000573927625902915
91.0282018184662,0,-4,0,0,0.934632819913166,0.480701746426245,-0.017817993,-0.000573927625902915
91.0480737686157,0,-4,0,0,0.941095603219205,0.484801689843494,-0.0177602539999999,-0.000429032210603975
91.068060874939,0,-4,0,0,0.953493646979465,0.488904356206983,-0.0178642579999999,-0.000429032210603975
91.0881338119507,0,-4,0,0,0.959959289111887,0.492772094864209,-0.017667785,-0.000267142417869959
91.1080927848816,0,-4,0,0,0.966269623006104,0.496458171630933,-0.0179413449999999,5.00853898102172e-05
91.1280419826508,0,-4,0,0,0.972441655437805,0.503955059692761,-0.0179243769999999,5.00853898102172e-05
91.1483869552612,0,-4,0,0,0.978518381191639,0.50780257871544,-0.0178501579999999,8.89686351315255e-05
91.1681439876556,0,-4,0,0,0.984884634118641,0.511351296517097,-0.0178486329999999,-0.000272048153476145
91.188257932663,0,-4,0,0,0.990917651132151,0.515095135841582,-0.0179616089999999,-0.000272048153476145
91.2082118988037,0,-4,0,0,0.997260680296605,0.518387044952264,-0.0180016479999999,-0.000127874456852695
91.2281157970428,0,-4,0,0,1.00343568550177,0.522341129788978,-0.018038696,-0.000145198544669878
91.2481639385223,0,-4,0,0,1.00948680138352,0.525626343250547,-0.0181033319999999,-0.000145198544669878
91.2721259593964,0,-4,0,0,1.01553379291381,0.529338247618915,-0.0180455929999999,-0.000287714497157143
91.2920618057251,0,-4,0,0,1.02149213070971,0.53300763987912,-0.0181982419999999,-0.000287714497157143
91.3123428821564,0,-4,0,0,1.02770450731205,0.536775116082999,-0.0183002929999999,-0.000194766268122759
